mean	median	max
126.816	34.0	1631.0
101.39603960396039	24.0	1219.0
139.7766990291262	41.0	1689.0
399.4479166666667	30.0	21563.0
119.07291666666667	27.5	934.0
171.69298245614036	32.5	6078.0
319.6727272727273	30.0	21563.0
378.5408163265306	32.0	27389.0
193.67391304347825	34.0	7329.0
129.8673469387755	23.0	1884.0
167.832	33.0	5061.0
156.46428571428572	48.0	2726.0
137.82692307692307	33.0	2631.0
115.97029702970298	33.0	1525.0
113.01709401709402	34.0	1134.0
87.89795918367346	28.5	1525.0
91.94623655913979	31.0	1524.0
149.0252100840336	32.0	6508.0
206.6952380952381	33.0	6930.0
222.79	39.5	3620.0
107.8103448275862	33.0	1525.0
116.36458333333333	28.5	1525.0
71.83168316831683	24.0	459.0
406.84	45.0	27389.0
107.97916666666667	20.0	2726.0
104.26530612244898	26.5	1575.0
196.35135135135135	41.0	6508.0
159.05217391304348	33.0	6508.0
350.20338983050846	36.5	27389.0
174.86666666666667	29.0	5061.0
104.23809523809524	23.0	1811.0
109.35164835164835	36.0	1219.0
84.60919540229885	22.0	838.0
155.35	40.5	1524.0
83.23728813559322	21.0	1525.0
88.53982300884955	19.0	1884.0
105.12380952380953	24.0	2726.0
150.71844660194174	28.0	3366.0
350.55102040816325	20.0	27389.0
126.94318181818181	38.5	1219.0
168.05208333333334	35.0	1789.0
356.13684210526316	19.0	21459.0
83.77319587628865	24.0	826.0
130.77570093457945	39.0	2358.0
117.6178861788618	27.0	2631.0
157.42352941176472	20.0	7329.0
159.97222222222223	26.0	6508.0
129.27551020408163	43.5	1524.0
214.39166666666668	32.5	6508.0
122.4	20.5	2631.0
158.92241379310346	38.0	1811.0
137.30434782608697	42.0	3620.0
119.54736842105264	29.0	2726.0
80.79069767441861	21.5	795.0
97.79130434782608	34.0	1252.0
117.43617021276596	25.5	3620.0
86.54954954954955	24.0	945.0
65.27173913043478	20.0	491.0
171.38532110091742	32.0	5061.0
122.5	30.0	2358.0
