mean	median	max
125.42990654205607	26.0	3101.0
293.26666666666665	35.0	19429.0
154.3125	43.5	4495.0
121.04587155963303	27.0	2280.0
199.5607476635514	18.0	6110.0
143.13274336283186	41.0	2072.0
74.64864864864865	34.0	835.0
423.9312977099237	32.0	40283.0
140.3109243697479	27.0	2386.0
99.8119658119658	24.0	2386.0
154.5132743362832	38.0	2425.0
145.3233082706767	28.0	4495.0
149.3548387096774	38.5	2280.0
100.70434782608696	23.0	2425.0
146.5	34.5	5267.0
428.244094488189	42.0	40283.0
105.7094017094017	36.0	1406.0
229.05882352941177	29.0	9074.0
86.05384615384615	31.5	1302.0
101.71900826446281	21.0	2386.0
102.42592592592592	27.0	1144.0
208.05785123966942	33.0	9074.0
164.58823529411765	36.0	3057.0
183.06896551724137	30.0	5393.0
142.73228346456693	38.0	4489.0
98.3781512605042	39.0	1222.0
182.28318584070797	21.0	9074.0
90.11382113821138	24.0	2386.0
158.90076335877862	42.0	4250.0
104.97345132743362	25.0	1505.0
176.59459459459458	23.0	9074.0
141.0916030534351	25.0	2386.0
104.76422764227642	28.0	2284.0
72.6140350877193	29.0	1021.0
157.8803418803419	31.0	4495.0
119.40151515151516	26.5	2072.0
149.0353982300885	30.0	5267.0
202.55645161290323	37.0	9074.0
104.8030303030303	33.5	2450.0
311.9672131147541	26.0	19429.0
122.00961538461539	27.5	2386.0
61.19626168224299	20.0	834.0
255.59558823529412	26.0	19429.0
132.1909090909091	43.0	1406.0
287.0810810810811	33.0	19429.0
98.43157894736842	30.0	2072.0
135.11627906976744	42.0	2072.0
126.74380165289256	30.0	2386.0
99.44715447154472	33.0	1302.0
86.23529411764706	31.0	747.0
188.0188679245283	36.5	4489.0
72.6044776119403	22.5	834.0
439.06666666666666	32.0	40283.0
89.65346534653466	25.0	784.0
95.61458333333333	22.5	1326.0
80.63636363636364	28.0	1021.0
80.49152542372882	23.0	864.0
166.10256410256412	31.0	2072.0
107.01639344262296	23.0	2386.0
93.20338983050847	36.5	890.0
163.56198347107437	32.0	4489.0
173.37692307692308	31.5	9074.0
