mean	median	max
144.09195402298852	54.5	2304.0
165.45664739884393	50.0	3754.0
154.7953216374269	52.0	3799.0
251.14201183431953	55.0	11506.0
136.24598930481284	54.0	1787.0
145.12121212121212	56.0	1152.0
161.19251336898395	57.0	3322.0
159.74846625766872	67.0	1787.0
220.64848484848486	63.0	3047.0
152.85393258426967	62.5	2304.0
270.1317365269461	57.0	11506.0
142.91925465838509	71.0	1669.0
214.33532934131736	55.0	11506.0
225.93820224719101	43.5	12173.0
162.83625730994152	57.0	1517.0
135.61077844311376	57.0	1970.0
176.62874251497007	56.0	1930.0
128.98295454545453	53.0	919.0
151.688622754491	57.0	3658.0
158.75428571428571	57.0	1686.0
164.5276073619632	72.0	2542.0
156.26315789473685	76.0	2304.0
166.58288770053477	60.0	3120.0
143.14673913043478	53.0	3799.0
199.22340425531914	70.5	4906.0
209.48295454545453	58.0	3212.0
