mean	median	max
182.12244897959184	67.5	3653.0
418.1547619047619	43.0	25227.0
212.77227722772278	30.0	7623.0
160.64	36.5	2552.0
122.02884615384616	30.0	1660.0
244.66	57.5	7623.0
193.35416666666666	42.0	2552.0
170.93548387096774	44.0	3198.0
135.45454545454547	35.0	1710.0
454.1759259259259	48.0	34805.0
100.49484536082474	36.0	686.0
165.94444444444446	37.0	1903.0
96.78494623655914	37.0	1023.0
146.23931623931625	45.0	3030.0
220.23958333333334	46.0	7623.0
131.78048780487805	63.5	1023.0
203.5042735042735	48.0	3653.0
446.17721518987344	34.0	25227.0
154.57692307692307	36.0	1660.0
118.9390243902439	34.5	887.0
478.36842105263156	39.0	34805.0
166.0754716981132	39.0	1861.0
257.07766990291265	53.0	7623.0
113.91666666666667	43.0	797.0
100.17	38.5	999.0
159.29591836734693	46.0	1521.0
123.9010989010989	39.0	1407.0
498.50515463917526	42.0	34805.0
178.5566037735849	28.5	3653.0
124.19047619047619	52.0	2782.0
163.2921348314607	29.0	1861.0
130.9814814814815	37.5	1023.0
177.14953271028037	40.0	2552.0
133.11111111111111	28.0	1561.0
118.77777777777777	48.0	1136.0
116.18279569892474	36.0	1154.0
373.19642857142856	37.0	25227.0
144.8111111111111	26.0	1215.0
146.53535353535352	67.0	2552.0
160.8785046728972	48.0	3030.0
98.50666666666666	27.0	1282.0
135.41379310344828	26.0	1903.0
97.48275862068965	24.0	744.0
131.46428571428572	37.0	1861.0
136.9375	30.5	2530.0
178.75238095238095	37.0	3198.0
153.16666666666666	54.0	3653.0
165.48275862068965	45.5	5794.0
115.20224719101124	33.0	1154.0
126.95833333333333	25.5	1861.0
238.7549019607843	79.5	6642.0
200.62962962962962	41.0	3653.0
168.4392523364486	45.0	2530.0
85.5340909090909	33.0	593.0
253.4862385321101	45.0	11250.0
144.2134831460674	36.0	1666.0
182.375	50.0	1786.0
145.50485436893203	37.0	1312.0
151.8735632183908	41.0	2552.0
140.67857142857142	24.5	1660.0
113.47474747474747	31.0	1407.0
197.81553398058253	40.0	7623.0
154.94252873563218	45.0	3198.0
107.47058823529412	49.0	984.0
119.71844660194175	40.0	1407.0
95.6875	25.0	1193.0
131.44444444444446	39.0	1861.0
128.5463917525773	45.0	1660.0
161.62962962962962	36.0	3198.0
117.47524752475248	32.0	1086.0
125.01052631578948	30.0	1861.0
192.52272727272728	71.0	1861.0
166.03296703296704	58.0	1215.0
98.17391304347827	38.5	793.0
131.18446601941747	30.0	1360.0
143.74074074074073	53.5	1903.0
434.56481481481484	64.5	25227.0
131.8118811881188	37.0	1903.0
396.0561797752809	30.0	25227.0
214.39449541284404	40.0	7623.0
243.9278350515464	51.0	11250.0
114.1923076923077	45.0	1023.0
135.48387096774192	54.0	1312.0
160.3953488372093	44.0	3198.0
396.86046511627904	30.0	25227.0
442.1621621621622	42.0	25227.0
151.9351851851852	39.0	1861.0
116.59183673469387	40.0	1309.0
168.14634146341464	46.5	1903.0
154.14563106796118	44.0	3198.0
511.66037735849056	54.0	34805.0
139.21212121212122	48.0	2552.0
128.09473684210528	42.0	1360.0
131.54716981132074	43.0	1312.0
149.92708333333334	31.0	5794.0
213.78787878787878	37.0	7623.0
144.91860465116278	38.0	1965.0
137.76315789473685	24.5	1965.0
420.75280898876406	44.0	25227.0
128.1078431372549	24.0	2552.0
170.09345794392524	53.0	3198.0
130.74193548387098	36.0	1658.0
174.0686274509804	48.5	1927.0
119.10891089108911	33.0	1679.0
135.75581395348837	44.5	1023.0
158.26136363636363	55.5	1193.0
108.27619047619048	32.0	1136.0
124.58510638297872	40.0	807.0
123.96153846153847	64.5	1154.0
116.63736263736264	42.0	1521.0
182.42857142857142	39.0	6642.0
114.0886075949367	14.0	1360.0
130.6864406779661	35.5	1026.0
118.75510204081633	36.0	1360.0
178.38333333333333	47.5	1747.0
127.35	41.0	1259.0
140.9913043478261	45.0	1432.0
121.15294117647059	37.0	1097.0
161.5979381443299	47.0	1660.0
214.4418604651163	67.0	2552.0
813.3452380952381	37.5	34805.0
455.3229166666667	79.0	25227.0
166.90217391304347	26.0	3653.0
108.17241379310344	34.0	1158.0
400.967032967033	34.0	25227.0
193.75757575757575	31.0	5794.0
154.4387755102041	47.0	2552.0
377.3370786516854	30.0	25227.0
113.10891089108911	34.0	1312.0
490.92857142857144	51.5	25227.0
150.06593406593407	56.0	2782.0
100.9090909090909	40.0	1351.0
150.29126213592232	36.0	1351.0
135.6451612903226	37.0	1679.0
137.5142857142857	39.0	1903.0
146.82178217821783	37.0	2552.0
216.76666666666668	54.5	3653.0
